Ano,Ciclo,Programa,Nome da Startup,Site,Estado,Status,Área de Negócio,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Superfrota - Sist de Gestão Informac de Trãnsito,https://youtu.be/wH36Wox4xSA,Santa Catarina,Acelerada,Automóveis,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Tá Pronto!,https://www.facebook.com/taprontocomidacaseira/?fref=ts,Rio de Janeiro,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Tag4Tip,https://www.facebook.com/francisco.barroso.3551,Ceará,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,TalkProcess,,,,,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Tau Flow Engenharia,https://www.linkedin.com/in/marcilio-caetano-98770728?trk=nav_responsive_tab_profile,Paraná,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Taurus,,,,,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,TaxCloud Contabilidade Online,https://www.facebook.com/taxcloudbr,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Tech Trader - Robôs Investidores,https://www.facebook.com/techtrader.com.br/,Rio Grande do Norte,Graduada,Setor financeiro,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,TESTR,https://www.facebook.com/uxTESTR/,São Paulo,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,teuPedido,https://www.linkedin.com/company/moveideias,Rio Grande do Sul,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,TheFarma,https://www.facebook.com/thefarmaapp,Piauí,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Thirty,http://www.tryThirty.com,Distrito Federal,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Tintura Capilar Natural,,,,,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,tradr,https://www.facebook.com/tradrbrasil/?fref=ts,Distrito Federal,Graduada,Comércio Eletrônico,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Tradulândia,https://www.facebook.com/tradulandia,Paraná,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Transfeera,https://www.transfeera.com/,Santa Catarina,Graduada,Setor financeiro,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Trip Commerce,,Rio Grande do Norte,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,UbiPlaces Inteligência Imobiliária,https://twitter.com/ubicitybr,Distrito Federal,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Ucar,https://www.facebook.com/ucarappbr/,São Paulo,Graduada,Automóveis,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,uClost,Http://www.facebook.com/uclost,Paraná,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,UseCash,https://twitter.com/camilolope,São Paulo,Acelerada,Setor financeiro,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,vasos autoirrigaveis Raiz,https://www.facebook.com/vasosraiz/?fref=ts,Rio Grande do Sul,Graduada,Agronegócio,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Viajay,https://www.facebook.com/guiaviajay,Bahia,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Vibbra!,https://www.facebook.com/vibbrati/,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Vídeo Valet,http://videovalet.com.br,Paraná,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,VITAL - SOLUÇÕES PARA CONSERVAÇÃO DA VIDA,https://www.facebook.com/VITAL-Solu%C3%A7%C3%B5es-para-a-vida-1499949033664586/?fref=nf,Rio Grande do Sul,Graduada,Indústria Química,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Warren,https://www.facebook.com/oiwarren,Rio Grande do Sul,Acelerada,Setor financeiro,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Water Level,http://www.sulhard.com.br/,Santa Catarina,Acelerada,Eletroeletrônicos,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,YouUP,https://www.facebook.com/youup.br/,Minas Gerais,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Yuupe - Compras que Valem Dinheiro,https://yuupe.com/,Distrito Federal,Graduada,Setor financeiro,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Zapr,https://goo.gl/E4Hbqy,Rio de Janeiro,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.2,InovAtiva Brasil,Zumpy - Caronas de verdade,https://www.facebook.com/zumpyapp/timeline,Minas Gerais,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,2crowd.com | fbpneu.com,,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,4GVE Industria de veículos Elétricos Ltda,,Ceará,Acelerada,Automóveis,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,8Idea Soluções em Tecnologia,,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,99counters,,Piauí,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,A LÚDICA E AS ENERGIAS RENOVÁVEIS,,Ceará,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,AceleraMEI,,Rio Grande do Sul,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Adimplere,,Rio de Janeiro,Graduada,Setor financeiro,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,AdTools,,Rio Grande do Sul,Graduada,Comércio Eletrônico,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,ADUANA ON-LINE,,São Paulo,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Aduana Web Soluções,,Minas Gerais,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Aerointel,,Santa Catarina,Graduada,Aeronáutica e Espacial,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Agenda Kids,,Ceará,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,AlfaSix Tecnologia Ltda,,Rio Grande do Sul,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Aplicativo Notifica,,Rio de Janeiro,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Aqui Eu Cuido,,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,AS31 - QualiSticker,,Minas Gerais,Graduada,Agronegócio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,ASTON AUTOMAÇÃO INDUSTRIAL LTDA,,Rio Grande do Sul,Acelerada,Bens de capital,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,ATAR,,Santa Catarina,Graduada,Setor financeiro,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,ATMOSFERO,,Distrito Federal,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Autobar,,Distrito Federal,Graduada,Outros bens de consumo não duráveis,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Bandeirola sinalizadora,,Santa Catarina,Graduada,Energia,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Belasis,,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Biblioteca Acessível,,Ceará,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Biofractal Eng. e Biotec. Ambiental,,Santa Catarina,Graduada,Outros,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Biorrefinaria de Microalgas,,Santa Catarina,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,BioSul - Biofábrica para controle biológico na agricultura,,Rio Grande do Sul,Graduada,Agronegócio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,BipBoy Tecnologia LTDA ME,,Santa Catarina,Acelerada,Serviços Logísticos,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Bitbonum Rewards Club,,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Bitllab Technology,,Ceará,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Box.Cards,,São Paulo,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,brasinsp engenharia e tecnologia,,Ceará,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Brincando com pinças,,Rio Grande do Sul,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Bynd,,São Paulo,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Cable Robot ( Robô de Cabeamento ).,,Ceará,Graduada,Infraestrutura e Construção Civil,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Capta Money,,Minas Gerais,Graduada,Setor financeiro,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,CicloShadow - Inovação Sustentável,,Pernambuco,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,ClickFight,,Rio Grande do Sul,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,COLETIVE,,Paraná,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Consolidate,,Distrito Federal,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Contrate um Estudante,,Paraíba,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,COOPERFLOREST COOPERATIVA,,Pernambuco,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Cotabox,,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,CropWatch,,Mato Grosso,Acelerada,Agronegócio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Cuboz.com,Cuboz.com,São Paulo,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,CUKE App,,Paraná,Graduada,Varejo,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Dodo,,Paraíba,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,DoutorEasy,,Santa Catarina,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,DR Empresarial,,,,,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Dreamkid Studio,,Amazonas,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Duan Internacional do Brasil,,São Paulo,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Due Laser,,Santa Catarina,Graduada,Eletroeletrônicos,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Easy Park,,Paraná,Graduada,Automóveis,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,EasyAlpha,,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,EASYCRÉDITO,,Goiás,Graduada,Setor financeiro,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,EasyDoctor,,Alagoas,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,EasyLoad,,Paraná,Acelerada,Serviços Logísticos,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,EatSmart,,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,ECOTAG,,Santa Catarina,Graduada,Indústria de Defesa,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,EEMovel Inteligência Imobiliária,,Paraná,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,E-Labora,,São Paulo,Graduada,Outros,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,EMPRESA BRASILEIRA DE MINERAÇÃO LTDA,,Bahia,Acelerada,Mineração e metalurgia,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Empresa: ACTSISTEMAS,,Santa Catarina,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,eMúsicaAovivo / OndeBand,,Distrito Federal,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,EPHEALTH - PRIMARY CARE SOLUTION,,Santa Catarina,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Escavador.com,Escavador.com,Bahia,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Especifique[me],,Santa Catarina,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Estante Mágica,,Rio de Janeiro,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Estoque Vivo,,Pernambuco,Acelerada,Serviços Logísticos,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Ethos Educacional,,Rio Grande do Norte,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Even3,,Pernambuco,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Evowork,,Paraná,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,EW Bio,,Rio Grande do Sul,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,FarmaZap,,Pernambuco,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,FastMart,,São Paulo,Graduada,Comércio Eletrônico,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Fit+,,Pernambuco,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Fix-It,,Rio Grande do Norte,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Flyamp,,São Paulo,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,FORLEVEN,,Minas Gerais,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Freenetic,,São Paulo,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Glocal Arts,,Paraíba,Graduada,Comércio Eletrônico,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,"goThere, plataforma de viagens virtuais",,Paraíba,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,GPW - GreenPowerWind,,São Paulo,Acelerada,Energia,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,GravitWave - Projeto CooPig,,,,,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Guimtalk,,,,,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,GuitarPlayOnline,,Paraná,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,HasCard,,Distrito Federal,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Healclever,,Santa Catarina,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Hermes by Jornada Educação e Tecnologia,,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,HeyCheff,,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Home Sol Energia,,São Paulo,Acelerada,Energia,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Hookit Ltda,,Rio Grande do Sul,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,HubJur,,São Paulo,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,I Do Code,,Santa Catarina,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,IMedical,,São Paulo,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Imunotera,,São Paulo,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Inbeauty,,Rio Grande do Sul,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,INFILTRADOR DE ÁGUA NO SOLO ACQUA CONTE,,Paraná,Graduada,Outros,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Inova Educ,,,,,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Inova GS ltda,,Minas Gerais,Graduada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,InSpace,,Minas Gerais,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Instituto de Pesquisas Eventon,,São Paulo,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,INTECELERI TECNOLOGIA PARA EDUCAÇÃO LTDA,,Pará,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Intexfy - Inteligência de Mercado,,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,IP42 Engenharia & Projetos,,Ceará,Acelerada,Energia,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,IQX - INOVE QUALYX,,São Paulo,Graduada,Indústria Química,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,JáTá Chegando,,São Paulo,Graduada,Serviços Logísticos,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Just Ads Market,,Paraná,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,KCollector,,Minas Gerais,Graduada,Varejo,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,"Keeps, think simple",,Santa Catarina,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Keus,,Paraná,Graduada,Agronegócio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,knowbook,,Alagoas,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Kong Ofertas,,Rio de Janeiro,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,LABusiness,,Bahia,Graduada,Agronegócio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Las Palomitas Pipoca Gourmet,,Bahia,Acelerada,Outros,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Leithos - Gestão de Leitos Hospitalares,,Rio Grande do Sul,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Lemonaid Learning Analytics,,Santa Catarina,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Limitador automático de velocidade,,,,,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Listen,,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Luckro,,São Paulo,Graduada,Varejo,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Luka Machine Tecnologia Ltda,,Rio de Janeiro,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Lumenbox,,Paraíba,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,M.A.I. MOVIMENTO AUTISTA DE INCLUSÃO,,Amazonas,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Magtab,,Paraná,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Malalai,,Minas Gerais,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Manta de revegetação e máquina CNC,,Rio Grande do Sul,Graduada,Agronegócio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,MAX Person Comunicação,,Paraná,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Mconf Tecnologia,,Rio Grande do Sul,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,MediaMetrics,,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,medRoom,,São Paulo,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Melhor Envio,,Rio Grande do Sul,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Menu for Tourist,,Rio de Janeiro,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Mettzer,,Santa Catarina,Graduada,Educação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Meu Câmbio,,São Paulo,Graduada,Setor financeiro,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Meu Médico,,Bahia,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Modellagio Modelagem Computadorizada,,Rio de Janeiro,Graduada,Outros,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,MR informatec ltda,,Minas Gerais,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,MRG Tecnologia,,,,,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Myvillage Serviços de Internet LTDA,,São Paulo,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Nama,,São Paulo,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,NanoLife,,Goiás,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,NETResiduos,,Minas Gerais,Graduada,Infraestrutura e Construção Civil,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,nextAgro,,Minas Gerais,Graduada,Agronegócio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Nutrieduc,,Paraná,Acelerada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Nuvtech Tecnologia,,Paraná,Acelerada,Outros serviços,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,OncoTag Desenvolvimento de Produtos e Serviços para a Saúde Humana,,Minas Gerais,Graduada,Saúde,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Openlex,,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,OrceJá,,Rio de Janeiro,Graduada,Comércio Eletrônico,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Outgo,,Rio Grande do Norte,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Pandô APPs,,Minas Gerais,Acelerada,Infraestrutura e Construção Civil,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,ParkNET,,Rio Grande do Sul,Graduada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,PDVend Varejo,,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,PEÇA AGORA - WWW.PECAAGORA.COM,,Minas Gerais,Graduada,Automóveis,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,PetPapá,,Rio Grande do Sul,Acelerada,Agronegócio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Petrec Petróleo Tecnologia e Pesquisa,,Rio de Janeiro,Acelerada,Óleo e Gás,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Piaram,,São Paulo,Acelerada,Agronegócio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,pick2trip,,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,PISCIS Indústria e Comércio LTDA,,Ceará,Acelerada,Agronegócio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Ponto Aberto,,Maranhão,Acelerada,Comércio,,,,,,,,,,,,,,,,,,
2016,2016.1,InovAtiva Brasil,Portal TroCar,,Minas Gerais,Graduada,Automóveis,,,,,,,,,,,,,,,,,,
