Ano,Ciclo,Programa,Nome da Startup,Site,Estado,Status,Área de Negócio,Resumo
2016,2016.2,InovAtiva Brasil,Incentive! Plataforma de Gamificação,https://www.facebook.com/portalincentive/,São Paulo,Acelerada,Outros serviços,"The Facebook page content is unavailable due to sharing restrictions, deletion, or audience changes. The user is advised to check their News Feed. There is no mention of Brazil startups in the provided context."
2016,2016.2,InovAtiva Brasil,Inngage - Engajamento de Usuários,http://facebook.com/inngage,Minas Gerais,Acelerada,Tecnologia da Informação e Comunicação,Not enough information
2016,2016.2,InovAtiva Brasil,INOVAÇÃO DISRUPTIVA NO MERCADO DE AÇAÍ,,Tocantins,Acelerada,Agronegócio,No URL provided
2016,2016.2,InovAtiva Brasil,Inside Places VR,https://instagram.com/insideplaces360,Paraná,Graduada,Outros serviços,Not enough information
2016,2016.2,InovAtiva Brasil,inSoccer,https://www.facebook.com/insoccerapp/?fref=ts,Paraná,Acelerada,Outros,Not enough information
2016,2016.2,InovAtiva Brasil,InvesteApp,https://www.facebook.com/InvesteApp,São Paulo,Graduada,Setor financeiro,"The Facebook page content is unavailable due to owner restrictions, deletion, or limited sharing. Users are advised to check their News Feed or visit the Help Centre. The page could not be accessed to provide information about Brazil startups."
2016,2016.2,InovAtiva Brasil,IT'S DONE,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,JPoint,https://www.facebook.com/jpointweb/?fref=ts,Mato Grosso do Sul,Graduada,Saúde,"The content is unavailable, likely due to privacy settings, deletion, or limited sharing by the owner. Users can return to the News Feed or visit the Help Centre for assistance. There is no information about Brazil startups."
2016,2016.2,InovAtiva Brasil,Jukx App,http://www.facebook.com.br/jukxapp/,Amazonas,Graduada,Tecnologia da Informação e Comunicação,"The Facebook page content is unavailable, possibly due to privacy settings, content deletion, or limited audience sharing by the owner. Users are directed to the News Feed or Help Center. The page does not provide information on Brazil startups."
2016,2016.2,InovAtiva Brasil,Kiduca - Plataforma Educacional,http://www.facebook.com/kiduca,São Paulo,Graduada,Educação,Not enough information
2016,2016.2,InovAtiva Brasil,Kimeo - Aplicativo Social de Combate ao Câncer,https://facebook.com/kimeocancer/,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,"Kimeo - Combate ao Câncer is a medical service page on Facebook with almost 1000 likes.
Based in São Paulo, Brazil, they aim to unite people in the fight against cancer.
They share posts, photos, and videos, and their website is kimeo.com.br."
2016,2016.2,InovAtiva Brasil,Lander,http://fb.com/landereventos,Piauí,Acelerada,Tecnologia da Informação e Comunicação,"The Facebook page content is unavailable, likely due to privacy settings, deletion, or limited sharing. Users encountering this should check their News Feed or the Help Centre. The page does not offer information about Brazil startups."
2016,2016.2,InovAtiva Brasil,Laserball,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Lavamos Nós,https://www.facebook.com/lavamosnos.com.br/,São Paulo,Acelerada,Automóveis,"The Facebook page for a Brazil startup is unavailable.
The content may have been shared with a limited audience or deleted.
Users are directed to the News Feed or Help Centre."
2016,2016.2,InovAtiva Brasil,Lazy Parking,https://www.facebook.com/leandrocenaculo,Rio Grande do Sul,Graduada,Tecnologia da Informação e Comunicação,Not enough information
2016,2016.2,InovAtiva Brasil,Leilão de Prêmios,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,LocalPros,,Rio de Janeiro,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.2,InovAtiva Brasil,Logo Ali,,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.2,InovAtiva Brasil,logU - Smart & Safe logins,https://www.facebook.com/WeLogU/,Rio Grande do Sul,Graduada,Tecnologia da Informação e Comunicação,"LogU is a computer company based in Santa Maria, Brazil, offering a password-free login solution. Their website is logu.io. The company has a Facebook page with over 280 likes and followers, showcasing photos and updates. They updated their cover photo on December 13, 2016."
2016,2016.2,InovAtiva Brasil,LOJAS CONTAINER,https://www.youtube.com/channel/UCLztBtyLmipnlfkd4ThscLA,Rio de Janeiro,Acelerada,Comércio,Not enough information
2016,2016.2,InovAtiva Brasil,Lúpulo hidropônico,,Santa Catarina,Graduada,Agronegócio,No URL provided
2016,2016.2,InovAtiva Brasil,Matemagos,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,MaturiJobs,http://www.facebook.com/maturijobs,São Paulo,Graduada,Outros serviços,"The Facebook page content is unavailable. It suggests the content was either shared with a limited audience, had its privacy settings changed, or has been deleted by the owner. The provided information lacks specific details about Brazil startups."
2016,2016.2,InovAtiva Brasil,MAXJoypad,https://www.facebook.com/maxjoypad,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,"MAXJoypad is a page dedicated to turning Android phones into PC gamepads. They have 332 likes and 340 followers. A recent post highlights Kodeen, a device for using mouse and keyboard on Xbox and PS4. The post includes a video demo and promotes their YouTube channel."
2016,2016.2,InovAtiva Brasil,MENSAGEIRO DAS MARCAS,http://www.mensageirodasmarcas.com.br,Paraíba,Acelerada,Outros serviços,Invalid link
2016,2016.2,InovAtiva Brasil,Meu Carro,https://www.facebook.com/appmeucarro,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,"The Facebook page content is unavailable. It suggests the content was either privately shared, access permissions were changed, or the content was deleted. Links provided direct to the News Feed and Help Center."
2016,2016.2,InovAtiva Brasil,Mister Van,https://www.facebook.com/omistervan/,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,"The Facebook page content is unavailable because it was either privately shared, had its visibility changed, or was deleted. Users are directed back to their News Feed or the Help Centre. There is no information about Brazil startups."
2016,2016.2,InovAtiva Brasil,MM Capacitação Profissional,,Rio de Janeiro,Acelerada,Outros serviços,No URL provided
2016,2016.2,InovAtiva Brasil,mobCONTENT,https://www.facebook.com/Mobcontent/,Rio de Janeiro,Graduada,Tecnologia da Informação e Comunicação,"Mobcontent is a broadcasting and media production company founded in 2010 in Brazil. They work with audiovisual and interactive content, offering services with creativity. They have a multidisciplinary team and can be contacted via phone, email, or website."
2016,2016.2,InovAtiva Brasil,Mocap via sensores inerciais do tipo MEMs,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Modulo inteligente de bombeamento predial on line.,,Ceará,Acelerada,Bens de capital,No URL provided
2016,2016.2,InovAtiva Brasil,Monitora - monitoramento de lavouras,https://www.instagram.com/monitora.agro/,Paraná,Acelerada,Agronegócio,Not enough information
2016,2016.2,InovAtiva Brasil,Monitoramento e Gestão da Medição para SmartGrids,https://www.facebook.com/Ssegridtech/,Paraná,Graduada,Eletroeletrônicos,"SSE Gridtech is a Brazilian computer company providing intelligent solutions for electric, gas, and water utilities. They combine modern technologies to address challenges in the energy sector. The company has a new visual identity reflecting innovation and commitment. Contact them in Curitiba, PR or via ssegridtech.com."
2016,2016.2,InovAtiva Brasil,Moto Ar,https://www.facebook.com/MotoArSolucoesInteligentes/?ref=ts,Paraná,Acelerada,Automóveis,"Moto Ar is a Brazilian vehicle parts shop addressing motorcycle tire issues. They offer solutions for flat tires and products for sports and leisure.  Located in Cornélio Procópio, PR, Brazil, with a website motoar.com.br and a price range of ££."
2016,2016.2,InovAtiva Brasil,MOVE UP CURBS,https://www.facebook.com/giovanni.ferreira.712,São Paulo,Acelerada,Outros,Not enough information
2016,2016.2,InovAtiva Brasil,Mudas Clonadas de Mamoeiro Hermafrodita,https://www.facebook.com/bioclone.producaodemudasclonadas?ref=ts&fref=ts,Ceará,Graduada,Agronegócio,"The Facebook page content is unavailable due to sharing restrictions, deletion, or owner's privacy settings. Access is limited to a small group or the content has been removed. Users are directed to the News Feed or Help Centre."
2016,2016.2,InovAtiva Brasil,MWTracker,https://www.facebook.com/mwtrackermonitoramento,Santa Catarina,Graduada,Serviços Logísticos,"MWTracker is a software page focused on monitoring external teams. It tracks vendors, promoters, delivery staff, supervisors, and coordinators. The company's website is mwtracker.com.br. The page showcases photos and updates, with over 700 likes and followers."
2016,2016.2,InovAtiva Brasil,Nano Cervejaria Boca do Monte,https://www.facebook.com/CervejariaBocadoMonte/,Rio Grande do Sul,Acelerada,Outros bens de consumo não duráveis,Not enough information
2016,2016.2,InovAtiva Brasil,Nanoinsumos para produtos de alta performance,http://www.nanoscoping.com.br,Santa Catarina,Graduada,Indústria Química,Not enough information
2016,2016.2,InovAtiva Brasil,Negócios Étnicos digitais,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Newatt,http://www.facebook.com/facenewatt,Minas Gerais,Graduada,Energia,Not enough information
2016,2016.2,InovAtiva Brasil,Odyssey 3D,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Onisafra,https://www.facebook.com/onisafra,Amazonas,Acelerada,Agronegócio,"Onisafra is a retail company in Manaus, Brazil, connecting consumers with local farmers for fresh produce. They aim to offer fair prices and promote a new way of consuming. The company can be contacted via phone, email, or website."
2016,2016.2,InovAtiva Brasil,OutKey,https://www.facebook.com/OutKey-753179098138851/?fref=ts,Ceará,Graduada,Tecnologia da Informação e Comunicação,"This Facebook page promotes OutKey Brasil, a ""new social network for access."" They have 1.5K likes and followers. The company describes itself as a software page with a link to outkey.com.br. The page includes photos and posts with hashtags like #OutKey and #Brasil."
2016,2016.2,InovAtiva Brasil,P&com,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Pacote Educacional Acessível de incentivo a C &T,https://www.facebook.com/ACRUX-AEROSPACE-TECHNOLOGIES-136023369836362/,São Paulo,Graduada,Aeronáutica e Espacial,"ACRUX AEROSPACE TECHNOLOGIES is a Brazilian New Space Startup, located in Foz do Iguaçu. They are an aerospace company with a website acruxtech.com.br. The company has 1.6K likes and 1.6K followers on Facebook."
2016,2016.2,InovAtiva Brasil,PAGETO - Passive Agile Software Management Tool,https://www.facebook.com/jambutec,Pará,Acelerada,Tecnologia da Informação e Comunicação,"Jambu Tecnologia is a Brazilian software company providing digital content management solutions. They focus on open-source software for corporate clients. The company is located in Belém, Brazil and has positive recommendations."
2016,2016.2,InovAtiva Brasil,Painel Solar Híbrido,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Parents Like Me,https://www.facebook.com/parentslikemebrasil/,Rio de Janeiro,Acelerada,Saúde,"The Facebook page content is unavailable. Access is restricted due to privacy settings, deletion, or limited sharing. Users are directed to the News Feed or Help Centre."
2016,2016.2,InovAtiva Brasil,PDV connect,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Perfumação de long lasting com nanoaromas,https://www.facebook.com/nanomed.ind/,São Paulo,Acelerada,Saúde,"This Facebook page is for Nanomed, a medical research center in São Carlos, Brazil, created in 2012. They specialize in applying new technologies to the market. The page promotes their Nanossence product line, using nanotechnology for pet care."
2016,2016.2,InovAtiva Brasil,Pesa Fácil,https://www.linkedin.com/iplicativo-pesa-f%C3%A1cil-364a6011a?trk=hp-identity-name,Minas Gerais,Graduada,Agronegócio,Not enough information
2016,2016.2,InovAtiva Brasil,Pet Driver,https://www.youtube.com/watch?v=yZowKLEwLjA,Rio de Janeiro,Acelerada,Outros serviços,Not enough information
2016,2016.2,InovAtiva Brasil,Physioeasy,https://www.facebook.com/physioeasy.web,Santa Catarina,Acelerada,Saúde,"This Facebook page promotes Physioeasy, a health/beauty page focused on patient satisfaction. They offer solutions to make patients more confident with treatments. The page showcases photos, posts, and information about the company and its services. Physioeasy attended a physiotherapy congress to demonstrate their system's functionalities."
2016,2016.2,InovAtiva Brasil,Pixcube,https://www.facebook.com/pixcubetv/,Paraná,Graduada,Outros serviços,"The Facebook page content is unavailable. This is likely due to the owner limiting access, deleting it, or sharing it with a small group. The page suggests returning to the News Feed or visiting the Help Centre."
2016,2016.2,InovAtiva Brasil,Placebex,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Plano de Horta Urbana,https://www.hortaurbanaeccos.com.br/,Rio Grande do Sul,Acelerada,Agronegócio,Not enough information
2016,2016.2,InovAtiva Brasil,Plataforma de Gestão de Processos Avícolas,https://www.facebook.com/eawaretechnologies/,Rio Grande do Sul,Acelerada,Agronegócio,"E-Aware Technologies is a Brazilian company providing smart sensor IoT solutions. Located in Curitiba, they focus on technology and engineering applications. They recently shared a post celebrating Worker's Day and innovation in agro and industry."
2016,2016.2,InovAtiva Brasil,Plataforma HyO - Aquisição de dados em tempo real.,https://www.facebook.com/hydrobytes/,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,"HydroBytes Technologies is a Brazilian ""Industria 4.0"" company focused on the Internet of Things. They offer solutions for businesses, with a price range marked as £. They were an exhibitor at Smart Cities 2018, showcasing IoT solutions for intelligent cities."
2016,2016.2,InovAtiva Brasil,PodCast Company,http://podcastcompany.com.br/,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,Invalid link
2016,2016.2,InovAtiva Brasil,Points Rocket,https://www.facebook.com/pointsrocket/?fref=ts,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,"Points Rocket is a Brazil-based internet company focused on employee engagement. They aim to change the corporate world by empowering businesses and organizations. Located in São Paulo, they can be contacted via phone and email or through their website."
2016,2016.2,InovAtiva Brasil,Polen,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,PORTAL DO CONSULTOR DE NEGÓCIOS MPE,http://mprojects.com.br,São Paulo,Graduada,Setor financeiro,Invalid link
2016,2016.2,InovAtiva Brasil,Poupa Certo,https://www.instagram.com/lavalleyjc,São Paulo,Acelerada,Setor financeiro,Not enough information
2016,2016.2,InovAtiva Brasil,Proderm,https://www.facebook.com/Proderm-844632502336543/,Rio Grande do Norte,Graduada,Saúde,The Facebook page is currently unavailable. Access may be restricted due to sharing settings or deletion. Users can return to the news feed or visit the help center.
2016,2016.2,InovAtiva Brasil,Produção de farinhas com grãos e cogumelos,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,proesc.com,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Progenes,https://www.facebook.com/progenesfit,Rio Grande do Sul,Acelerada,Saúde,"Progenes is a biotechnology company in Brazil that personalizes sports training and diets. They use genetic mapping tests, offering services via their website and phone. The company has a Facebook page with over 1.2K likes and followers."
2016,2016.2,InovAtiva Brasil,ProntLife - Prontuário Eletrônico Inteligente,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Pulpo,https://www.facebook.com/pulpo.work/?fref=ts,Rio Grande do Sul,Graduada,Tecnologia da Informação e Comunicação,"Pulpo is a software company based in Erechim, Brazil, providing a knowledge base for companies with complex operations. They have a Facebook page with over 1,000 likes and followers. A recent post advertised a job opening for a pre-sales position, inviting applications via email."
2016,2016.2,InovAtiva Brasil,QNQ NEO-INDUSTRIA,https://www.youtube.com/watch?v=mPcuJwEVHPA,Ceará,Acelerada,Indústria Química,Not enough information
2016,2016.2,InovAtiva Brasil,Radds,,Distrito Federal,Graduada,Saúde,No URL provided
2016,2016.2,InovAtiva Brasil,RainMap - O seu mapa de aproveitamento da chuva,https://www.youtube.com/watch?v=FGaBqNG_Jfo,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,Not enough information
2016,2016.2,InovAtiva Brasil,Ramper,https://www.facebook.com/Siteina/,São Paulo,Graduada,Tecnologia da Informação e Comunicação,"Siteina is a marketing consulting agency in São Paulo, Brazil, specializing in technology and B2B services. They offer consulting and have a price range of ££.
They shared a free online tool for working with CANVAS, a business model concept. The tool is available at materiais.siteina.com.br."
2016,2016.2,InovAtiva Brasil,R-Dicom -Visualizador web de imagens médicas dicom,http://www.rdicom.com.br,Paraná,Acelerada,Tecnologia da Informação e Comunicação,Invalid link
2016,2016.2,InovAtiva Brasil,Real Networking,https://www.facebook.com/Real-Networking-1794771207417076/,Rio Grande do Sul,Acelerada,Tecnologia da Informação e Comunicação,"Real Networking is an information technology company based in Porto Alegre, Brazil. It facilitates connections and experience sharing between professionals from different companies via a hybrid benchmarking and networking approach. They have partnered with PGQP to create a private network for quality connections. The company has positive reviews and a price range of £."
2016,2016.2,InovAtiva Brasil,REDUZA,http://www.facebook.com/reduza.br,Mato Grosso do Sul,Graduada,Comércio Eletrônico,"The Facebook page for Brazil startups (reduza.br) is currently unavailable. This could be due to restricted sharing settings, changes in visibility, or deletion of the content. Users are directed to their News Feed or the Help Centre."
2016,2016.2,InovAtiva Brasil,REPCOM,https://oceanoazul.digital/produtos,Tocantins,Graduada,Outros serviços,Not enough information
2016,2016.2,InovAtiva Brasil,Reservatio,https://www.facebook.com/reservatioapp/,Minas Gerais,Acelerada,Outros serviços,"Reservatio is a Brazilian app page on Facebook with 2.3K likes. It helps users find and reserve tables at the best bars and restaurants. The page promotes its services with photos and invites customers to visit. Contact is available via phone, email and website."
2016,2016.2,InovAtiva Brasil,Resíduo Agronegónegócio Fonte Energia R enovável,https://br.linkedin.com/in/joanilson-mattos-491802a1,Goiás,Acelerada,Agronegócio,Not enough information
2016,2016.2,InovAtiva Brasil,Resko,https://www.facebook.com/reskoengenharia/,São Paulo,Graduada,Saúde,The Facebook page content is unavailable. The page may have been shared with a limited audience or deleted. Users are directed to the News Feed or Help Centre.
2016,2016.2,InovAtiva Brasil,S2M - Software a Serviço da Manutenção,https://www.facebook.com/Consustec-Tecnologias-Sustent%C3%A1veis-1450362008549033/?fref=ts,Minas Gerais,Graduada,Tecnologia da Informação e Comunicação,"Consustec Tecnologias Sustentáveis is a Brazilian consulting company focused on sustainable development. They specialize in research and innovation for renewable energy and innovative technologies. Based in Itabira, MG, Brazil, they offer engineering services."
2016,2016.2,InovAtiva Brasil,Secador de alta eficiência tipo termossifões,https://www.linkedin.com/in/vitor-miranda-a1699551?trk=hp-identity-name,Santa Catarina,Acelerada,Agronegócio,Not enough information
2016,2016.2,InovAtiva Brasil,Selfchopp,http://www.selfchopp.com.br,Mato Grosso do Sul,Graduada,Varejo,Invalid link
2016,2016.2,InovAtiva Brasil,selfHotel,https://www.facebook.com/SelfHotelDigital,Bahia,Graduada,Tecnologia da Informação e Comunicação,"SelfHotel Internet Marketing Hotel is a software page on Facebook with 3.2K likes and followers. They aim to solve the issue of hotels losing profits to third parties. Contact them via phone, email (contato@selfhotel.com.br) or website. The page shares updates and photos related to their services."
2016,2016.2,InovAtiva Brasil,Sessicare,,Santa Catarina,Acelerada,Outros bens de consumo não duráveis,No URL provided
2016,2016.2,InovAtiva Brasil,Sii Smart Buildings,https://www.facebook.com/Sii-technology-607896195976334/?ref=br_rs,Minas Gerais,Graduada,Infraestrutura e Construção Civil,"Sii Smart, a Brazilian startup, offers wireless automation solutions for buildings, including management, communication, and security. Located in Belo Horizonte, they provide services such as automation and monitoring. They have a Facebook page with photos and posts about their services."
2016,2016.2,InovAtiva Brasil,sinC e topC,http://www.seabrasolucoes.com.br/,Minas Gerais,Graduada,Tecnologia da Informação e Comunicação,"Seabra Soluções offers SINC and GSINC, software solutions for efficient road signage projects. They claim their technology can make projects up to 7x faster using CAD or BIM platforms. The company provides free content and certified Autodesk customization, aiming to improve project quality and reduce delivery time for users."
2016,2016.2,InovAtiva Brasil,Siote,https://www.facebook.com/empresasiote/?fref=ts,São Paulo,Graduada,Infraestrutura e Construção Civil,"Siote is a Brazilian online platform for construction and finishing materials quotes. Their Facebook page has 1K likes and followers. Recent posts include tips for unclogging kitchen sinks, linking to their blog."
2016,2016.2,InovAtiva Brasil,Sistema de Gestão da Performance de Produtividade,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Sistema de Gestão de Estoque usando RFID,,Ceará,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.2,InovAtiva Brasil,Sistema de registro de ponto,,Paraná,Acelerada,Outros,No URL provided
2016,2016.2,InovAtiva Brasil,Sistema IoT (Internet of Things) de Otimização Industrial,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Sistema myTapp -,https://www.facebook.com/sistemamytapp,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,"myTapp is a Brazilian company specializing in self-service draft beer technology. They offer compact ""Kegerator"" systems for serving high-quality beer. Their address is Rua João Carlos de Souza, Florianópolis, Brazil, and they have a website: mytapp.com.br."
2016,2016.2,InovAtiva Brasil,Sistema Olho do Dono,http://www.olhododono.agr.br,Espírito Santo,Graduada,Agronegócio,"Olho do Dono is a Brazilian Agtech startup providing software for livestock management. Their technology enables remote cattle weighing via image analysis, reducing stress on animals. They've received multiple awards, including recognition from TechCrunch and Embrapa, and have been featured in various news outlets."
2016,2016.2,InovAtiva Brasil,Skowronski Calçados Especiais,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Smart Prospects,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Smart2City,http://www.facebook.com/smart2city,Paraná,Acelerada,Infraestrutura e Construção Civil,Not enough information
2016,2016.2,InovAtiva Brasil,SmartWaiter,https://www.facebook.com/smartwaiteroficial,Rio Grande do Sul,Graduada,Tecnologia da Informação e Comunicação,"SmartWaiter is a business service in Porto Alegre, Brazil, offering a system for restaurants and bars. They emphasize simplicity and good service, indicated by ""gostoso é atender bem."" The company has a price range of ££ and boasts a 96% recommendation rate based on 15 reviews."
2016,2016.2,InovAtiva Brasil,SOL,https://www.facebook.com/refugioengenhariaambiental/,Minas Gerais,Graduada,Outros serviços,"Refúgio Engenharia Ambiental is a Brazilian engineering service focused on sustainable business transformation. They offer services related to environmental management for small and large companies. Their Facebook page features posts, photos, and videos, with contact information including phone, email, and website."
2016,2016.2,InovAtiva Brasil,SP-Trip,https://www.facebook.com/SP-Trip-749486038496744/?ref=settings,São Paulo,Acelerada,Outros,Not enough information
2016,2016.2,InovAtiva Brasil,STCOMEX,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Substituição de Triclosan por Calendula,https://www.facebook.com/BoticaEssenciaViva/,São Paulo,Graduada,Saúde,"This Facebook page is for ""Botica Essência Viva,"" a health and beauty business located in Osasco, SP, Brazil. They have a website and can be contacted via phone or email. Recent posts show they attended the Festival de Inverno da Mooca 2022."
2016,2016.2,InovAtiva Brasil,Sumá,https://www.linkedin.com/company/sum%C3%A1,Santa Catarina,Graduada,Agronegócio,Not enough information
2016,2016.2,InovAtiva Brasil,Superfrota - Sist de Gestão Informac de Trãnsito,https://youtu.be/wH36Wox4xSA,Santa Catarina,Acelerada,Automóveis,Not enough information
2016,2016.2,InovAtiva Brasil,Tá Pronto!,https://www.facebook.com/taprontocomidacaseira/?fref=ts,Rio de Janeiro,Acelerada,Comércio,"The Facebook page content is unavailable due to sharing restrictions, deletion, or owner settings. It suggests navigating back to the News Feed or visiting the Help Centre. The content about Brazil startups is inaccessible on this page."
2016,2016.2,InovAtiva Brasil,Tag4Tip,https://www.facebook.com/francisco.barroso.3551,Ceará,Graduada,Tecnologia da Informação e Comunicação,Not enough information
2016,2016.2,InovAtiva Brasil,TalkProcess,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,Tau Flow Engenharia,https://www.linkedin.com/in/marcilio-caetano-98770728?trk=nav_responsive_tab_profile,Paraná,Graduada,Tecnologia da Informação e Comunicação,Not enough information
2016,2016.2,InovAtiva Brasil,Taurus,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,TaxCloud Contabilidade Online,https://www.facebook.com/taxcloudbr,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,"The Facebook page content is unavailable.
It could be due to limited sharing settings.
Alternatively, the content may have been deleted by the owner."
2016,2016.2,InovAtiva Brasil,Tech Trader - Robôs Investidores,https://www.facebook.com/techtrader.com.br/,Rio Grande do Norte,Graduada,Setor financeiro,"Tech Trader is a Brazilian company that develops an automatic and intelligent investment robot.
The robot buys and sells assets on the stock exchange without human intervention.
Their Facebook page showcases photos and videos related to their services and links to their website."
2016,2016.2,InovAtiva Brasil,TESTR,https://www.facebook.com/uxTESTR/,São Paulo,Graduada,Outros serviços,"TESTR was a Brazilian platform for agile QA and UX testing with real users.  Their website indicates they are interrupting activities as of January 1, 2020.  They offered services like usability testing to improve digital product ease of use, but are currently not operating."
2016,2016.2,InovAtiva Brasil,teuPedido,https://www.linkedin.com/company/moveideias,Rio Grande do Sul,Acelerada,Outros serviços,"Moveideias is a Brazilian digital transformation company specializing in supply chain solutions. They focus on order management, tracking, and information visibility. The company offers products like Movecourier (courier software) and teuPedido (supply chain management software)."
2016,2016.2,InovAtiva Brasil,TheFarma,https://www.facebook.com/thefarmaapp,Piauí,Acelerada,Outros serviços,"The Facebook page content is unavailable due to privacy settings, deletion, or limited sharing. Users are directed to their News Feed, the Help Center, or can go back. The page owner likely restricted access."
2016,2016.2,InovAtiva Brasil,Thirty,http://www.tryThirty.com,Distrito Federal,Graduada,Tecnologia da Informação e Comunicação,"Sunwin, a Vietnamese online betting platform, is partnering with Trythirty, a technology solutions company. This collaboration aims to enhance Sunwin's user experience by improving service quality, security, and features. The partnership seeks to create a safer, more engaging online betting environment for players."
2016,2016.2,InovAtiva Brasil,Tintura Capilar Natural,,,,,No URL provided
2016,2016.2,InovAtiva Brasil,tradr,https://www.facebook.com/tradrbrasil/?fref=ts,Distrito Federal,Graduada,Comércio Eletrônico,"The Facebook page for ""tradrbrasil"" is unavailable. Access is restricted due to sharing limitations, owner's privacy settings, or content deletion. Users are advised to check their News Feed or visit the Help Centre."
2016,2016.2,InovAtiva Brasil,Tradulândia,https://www.facebook.com/tradulandia,Paraná,Graduada,Outros serviços,Not enough information
2016,2016.2,InovAtiva Brasil,Transfeera,https://www.transfeera.com/,Santa Catarina,Graduada,Setor financeiro,"Access to transfeera.com is blocked due to a security service protecting against online attacks. The action triggered the security solution, possibly involving specific words or malformed data. To resolve, email the site owner with details and the Cloudflare Ray ID."
2016,2016.2,InovAtiva Brasil,Trip Commerce,,Rio Grande do Norte,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.2,InovAtiva Brasil,UbiPlaces Inteligência Imobiliária,https://twitter.com/ubicitybr,Distrito Federal,Acelerada,Tecnologia da Informação e Comunicação,This web page is an X (formerly Twitter) signup/login page. It encourages new users to sign up for a personalized timeline. Account creation requires agreeing to the Terms of Service and Privacy Policy.
2016,2016.2,InovAtiva Brasil,Ucar,https://www.facebook.com/ucarappbr/,São Paulo,Graduada,Automóveis,"The Facebook page content is unavailable. It's likely the content was shared with a limited audience.
It could also have been deleted or the viewing permissions were changed.
Users are directed to the News Feed or Help Centre for assistance."
2016,2016.2,InovAtiva Brasil,uClost,Http://www.facebook.com/uclost,Paraná,Acelerada,Tecnologia da Informação e Comunicação,Invalid link
2016,2016.2,InovAtiva Brasil,UseCash,https://twitter.com/camilolope,São Paulo,Acelerada,Setor financeiro,Not enough information
2016,2016.2,InovAtiva Brasil,vasos autoirrigaveis Raiz,https://www.facebook.com/vasosraiz/?fref=ts,Rio Grande do Sul,Graduada,Agronegócio,"Raiz Vasos Autoirrigáveis is a Brazilian company offering creative solutions for cultivating plants with self-watering pots. They have a physical store in Novo Hamburgo, Brazil, and an online store. The company uses creative forms to transform plants with unique visuals."
2016,2016.2,InovAtiva Brasil,Viajay,https://www.facebook.com/guiaviajay,Bahia,Graduada,Outros serviços,"The Facebook page content is unavailable. It was likely shared with a limited audience, access was modified, or the content was deleted. Users are directed to the News Feed or Help Centre."
2016,2016.2,InovAtiva Brasil,Vibbra!,https://www.facebook.com/vibbrati/,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,"The Facebook page content is unavailable due to owner restrictions, deletion, or limited sharing. The page suggests going to the News Feed, Help Centre, or going back. There is no information about Brazil startups on this page."
2016,2016.2,InovAtiva Brasil,Vídeo Valet,http://videovalet.com.br,Paraná,Acelerada,Tecnologia da Informação e Comunicação,Invalid link
2016,2016.2,InovAtiva Brasil,VITAL - SOLUÇÕES PARA CONSERVAÇÃO DA VIDA,https://www.facebook.com/VITAL-Solu%C3%A7%C3%B5es-para-a-vida-1499949033664586/?fref=nf,Rio Grande do Sul,Graduada,Indústria Química,Not enough information
